evaluated_at_utc,evaluated_at_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,BG&E/MIDATL,3005.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,BG&E/MIDATL,3008.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,BG&E/MIDATL,3010.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,BG&E/MIDATL,3013.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,BG&E/MIDATL,3016.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,BG&E/MIDATL,3019.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,BG&E/MIDATL,3022.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,BG&E/MIDATL,3025.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,BG&E/MIDATL,3029.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,BG&E/MIDATL,3032.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,BG&E/MIDATL,3036.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,COMED,10249.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,COMED,10253.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,COMED,10258.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,COMED,10262.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,COMED,10266.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,COMED,10271.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,COMED,10275.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,COMED,10280.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,COMED,10286.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,COMED,10291.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,COMED,10297.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,COMED,10304.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,COMED,10311.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,COMED,10318.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,COMED,10326.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,COMED,10334.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,PSE&G/MIDATL,4390.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,PSE&G/MIDATL,4398.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,PSE&G/MIDATL,4407.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,PSE&G/MIDATL,4415.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,PSE&G/MIDATL,4423.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,PSE&G/MIDATL,4431.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,PSE&G/MIDATL,4439.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,PSE&G/MIDATL,4447.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,PSE&G/MIDATL,4455.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,PSE&G/MIDATL,4464.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,RECO/MIDATL,147.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,RECO/MIDATL,147.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,RECO/MIDATL,148.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,RTO_COMBINED,81722.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,RTO_COMBINED,81780.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,RTO_COMBINED,81839.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,RTO_COMBINED,81897.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,RTO_COMBINED,81955.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,RTO_COMBINED,82014.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,RTO_COMBINED,82069.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,RTO_COMBINED,82128.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,RTO_COMBINED,82183.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,RTO_COMBINED,82240.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,RTO_COMBINED,82294.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,RTO_COMBINED,82346.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,RTO_COMBINED,82396.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,RTO_COMBINED,82446.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,RTO_COMBINED,82493.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,RTO_COMBINED,82540.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,RTO_COMBINED,82581.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,RTO_COMBINED,82623.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,RTO_COMBINED,82660.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,RTO_COMBINED,82695.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,RTO_COMBINED,82728.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,RTO_COMBINED,82755.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,RTO_COMBINED,82781.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,RTO_COMBINED,82806.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,SOUTHERN_REGION,10486.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,SOUTHERN_REGION,10506.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,SOUTHERN_REGION,10526.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,SOUTHERN_REGION,10546.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,SOUTHERN_REGION,10566.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,SOUTHERN_REGION,10587.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,SOUTHERN_REGION,10607.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,SOUTHERN_REGION,10628.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,SOUTHERN_REGION,10648.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,SOUTHERN_REGION,10668.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,SOUTHERN_REGION,10689.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,SOUTHERN_REGION,10709.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,SOUTHERN_REGION,10728.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,SOUTHERN_REGION,10748.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,SOUTHERN_REGION,10767.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,SOUTHERN_REGION,10786.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,SOUTHERN_REGION,10804.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,SOUTHERN_REGION,10823.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,SOUTHERN_REGION,10840.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,SOUTHERN_REGION,10857.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,SOUTHERN_REGION,10874.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,SOUTHERN_REGION,10891.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,SOUTHERN_REGION,10907.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,SOUTHERN_REGION,10924.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:05:00 PM,10/15/2020 12:05:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:10:00 PM,10/15/2020 12:10:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:15:00 PM,10/15/2020 12:15:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,UGI/MIDATL,107.000000
10/15/2020 4:00:00 PM,10/15/2020 12:00:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,UGI/MIDATL,107.000000
